MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859,mol_id,smiles
,,,,,,,,,,,,,0,,,,CID1867755,COc1ccc(OCC(=O)Nc2nnc(-c3ccco3)s2)cc1

,,,,,,,,,0,,,,0,,,,CID4147745,O=C(CC(NS(=O)(=O)c1ccc(Cl)cc1)c1ccco1)N1CCc2ccccc21

,,,,,0,,,,,0,,,,,0,,CID2603932,O=C(NCCc1ccc2c(c1)OCCO2)c1cc2ccccc2o1

,,,,,,,,,,,,,,0,,,CID992130,O=C(CCSc1nnc(-c2ccncc2)o1)Nc1cccc(Cl)c1

,,,,,,,,0,0,,,,,,,,CID1773316,CC(=O)CSc1nc(N)c(C#N)c(-c2cccs2)c1C#N

,0,0,,,,0,,,,,,,,,,,CID715325,Fc1cccc(Cl)c1-c1nnc2ccc(N3CCOCC3)nn12

,,,,,,,,,,,0,,,,0,,CID4076092,CCOC(=O)C(C)Oc1cccc2c(=O)n(CC(=O)Nc3ccc4c(c3)OCCO4)ccc12

,,0,,,,,,,,,,0,,,,,CID1331214,CCC(=O)Oc1cccc(C(=O)Nc2ccc(-c3nnc(-c4ccco4)o3)cc2)c1

,,,,,,,,,,,,,0,0,,,CID2550860,CC1(C)C(=O)Nc2ccccc2N1C(=O)CSc1nc(-c2ccccc2)cs1

,,,,,,,0,0,,,,,0,,,,CID1583840,C=C(C)COc1ccc2oc(C)c(C(=O)OCCOC)c2c1

,,,,,,,,,,0,,,,,,,CID4979266,COc1cccc(-c2[nH]nc3c2C(c2ccc(C)o2)C(C#N)=C(N)O3)c1

,,0,,,,0,,,,0,,,,,,,CID989634,Cn1c(=O)c2c(nc(N3CCc4ccccc4C3)n2Cc2ccccc2F)n(C)c1=O

,0,0,,,0,0,,0,,,,0,0,,0,,CID649209,COc1cc(NC(=O)CSc2nccc(C)n2)c(C(=O)O)cc1OC

0,,,,0,,0,,,,,,,,,0,,CID2210290,CCc1nnc(NC(=O)c2ccc(NS(=O)(=O)c3ccccc3)cc2)s1

,,,,,,,,,,,,,,0,,,CID7531643,O=C(CSc1nnc2ccc(-c3ccc(F)cc3)nn12)N1CCCC1

,,0,,,,,,0,0,,,0,,,,,CID2941295,Cc1ccc(S(=O)(=O)CC(c2ccccc2)N2CCOCC2)cc1

,,,,,,,,,,,,,,0,,,CID1921446,O=C(NNc1ccccc1)C(=O)N1CCCCC1

,,,,,0,,,,,,,,0,,,,CID4779520,CC1CCc2sc(C(=O)NCc3ccc(F)cc3)cc2C1

,,,,,,,,,,,,,0,,,,CID2243063,O=C(Oc1ccc2ccc(OC(=O)N3CCCCCC3)cc2c1)N1CCCCCC1

,,0,,,,0,,0,,,,,,,0,0,CID1180862,CCOC(=O)Cc1csc(NC(=O)CCN2C(=O)c3ccccc3C2=O)n1

,0,,,,,,,0,0,,0,,,,0,0,CID2213751,CCn1c(COc2ccc3c(c2)CCCC3)nnc1SCC(=O)Nc1nccs1

,,,,,,,,0,,,,0,,,,,CID785847,Cc1occc1C(=O)Nc1ccc2c(c1)OCO2

,,,,,,,,0,,,0,,,,,,CID785841,Brc1ccc(CN2CCSCC2)cc1

0,0,0,,,,,,,,,,,,,,,CID3245853,O=C(NC1CCCCCC1)C1CCN(c2nc3ccccc3o2)CC1

,,,,,0,0,0,0,,,,,,,,,CID3245852,CCN(CCCNC(=O)CN(C)S(=O)(=O)c1ccc2c(c1)CCC(=O)N2)c1cccc(C)c1

,,,,,,0,0,,,0,,,,,,,CID3245851,CCOC(=O)c1ccccc1NC(=O)Cn1cnc2c(oc3ccccc32)c1=O

,,,,0,,,,,,,,,,,,,CID3245857,O=C(CCS(=O)(=O)c1cccs1)N1CCN(c2ccc(F)cc2)CC1

,,,,,,,,,,,,,,0,,,CID3245856,COc1ccc(C2C(C(=O)NCCN(C)C)c3ccccc3C(=O)N2C)cc1OC

,,,,,,0,,,,,,0,,,0,,CID3245855,CCC1CCCCN1CCCNC(=O)CNC(=O)Cn1ccc2ccccc2c1=O

,,,0,,,,,,,,,,,,0,,CID3245854,O=C(O)CCC(=O)Nc1ccc(N2CCOCC2)cc1

0,,,,,,,0,,,,,,,,,,CID3245859,COc1ccc(-n2c(=O)c3ccccc3n(CC(=O)Nc3cc(C)on3)c2=O)cc1OC

,,0,,,,,0,,,,0,,,,0,0,CID3245858,Cn1c(=O)oc2cc(S(=O)(=O)NCCC(=O)N3CCc4ccccc43)ccc21

0,0,,0,0,0,0,,,,0,0,,,,0,,CID3000118,CCOC(=O)C1(Nc2nccs2)Sc2ccccc2NC1=O

,,,,0,,0,,,,,,,,,,,CID763716,C=C1CSc2nc(=O)c3c4c(sc3n21)CCCC4

,,,,,,,,,0,,,,0,,,,CID788172,Cc1ccc(C(=O)c2coc3ccc(O)c(Cl)c23)cc1

,0,,0,,,0,,,,,,,,,0,0,CID3000113,CCC1(c2cccc(Cl)c2)NC(=O)N(Cc2cc(C(=O)OC)c(C)o2)C1=O

0,,,0,,,,,0,,,0,,,0,,,CID3000112,O=C1NC(Cc2c[nH]c3ccccc23)C(=O)N1CCOc1ccccc1

,0,,0,,,0,,,,,,,,,,0,CID3000111,CCC1CCc2c(sc3ncnc(N4CCOCC4)c23)C1

,,0,,0,0,,,0,,,,0,,0,0,,CID3000110,O=C(Cc1cn2ccsc2n1)Nc1nc2c(s1)CN(Cc1ccccc1)CC2

,0,,,,,,,,,,,,,,,,CID3000117,CC(C)n1nc(C(=O)OCC(=O)N(C)C2CCS(=O)(=O)C2)c2ccccc2c1=O

0,0,,,,,,,,,0,,0,,,0,,CID3000116,CCC(C)NC(=O)CSc1nnc(-c2ccc(C(C)(C)C)cc2)n1C

,,,,,,,,0,,,,,,,,,CID3000115,O=C(COC(=O)c1cccs1)NCC1CCCO1

,,0,,,,,,,,,,,,,,,CID3000114,CN1CCN(C(c2cccnc2)c2ccc3cccnc3c2O)CC1

,,0,,,,0,,,,,,,,,,,CID2133145,CCOC(=O)NC(NC(=O)OCC)C(=O)c1ccccc1

,,,,,,,,,0,,,,,,,,CID295366,O=C(Nc1ccccc1)Nc1cccc(Cl)c1

,0,,,,,0,,,,,,,,,,,CID77808,N#CCCN1CCN(CCC#N)CC1

,,,,,,,0,,,,,0,,,,,CID1850575,CCOC(=O)CC(=O)CSc1nc(-c2cccnc2)ccc1C#N

,,,,,,,,0,,,0,,,,,,CID674227,O=C(NC1CCCCC1)c1ccc(CN2CCOCC2)cc1

,0,,,0,,0,,0,,0,,0,,,,,CID2621569,CCN(CC(=O)NC(C)C)C(=O)c1ccc(S(=O)(=O)N(C)c2ccccc2OC)cc1

0,0,,0,0,,,0,,,0,,,,,0,,CID714050,O=C(Nc1ccc2oc(-c3ccncc3)nc2c1)c1cccs1

,,,,,,,,,,,,,,0,,,CID1477955,Cc1ccc(Oc2cnn(-c3ccccc3)c(=O)c2Br)cc1

,,0,,,,,,,,,,0,0,,0,0,CID714054,N#Cc1nc(COc2ccc(Cl)cc2)oc1N1CCCCCC1

,0,0,,,,,,0,,,,,,,,,CID627918,Nc1nonc1NC(=O)CSc1nc2ccccc2s1

,,,,,,,,0,,,,,0,,,,CID81994,CCOC(=O)C(C(=O)OCC)C(=O)c1cc(OC)c(OC)c(OC)c1

,,,,,,,,,,,0,,,0,,,CID2942090,O=C(Cn1nc(-c2ccc(N3CCOCC3)c([N+](=O)[O-])c2)c2ccccc2c1=O)N1CCCCC1

,,,,,,0,,,,,,,,,,,CID1769592,C=CCNC(=O)c1c(Cl)cccc1Cl

,,,,,,,,,,,0,,,,,,CID2457243,O=C1CN(C(=O)C2CC2)c2ccccc2N1

,0,0,0,,0,,0,,,,0,,,,,,CID706004,CCOC(=O)c1nn(-c2c(C)n(C)n(-c3ccccc3)c2=O)cc1O

,,,,,,,,,,,,,0,,,,CID2457247,CCN(CC)CCNS(=O)(=O)c1ccc(/C=C/C(=O)O)cc1

,,,,,,,,,,,,,0,,,,CID1106009,O=C(O)c1ccc2c3c(cccc13)C(=O)N(c1cccc3ccccc13)C2=O

,,,0,,0,0,0,0,0,0,,0,,,0,0,CID689600,Cc1ccc(NC(=O)c2ccco2)cc1C

,,,0,,,,,,,0,,0,,,0,,CID2211986,CCCCC(=O)Nc1ccc(C(=O)NCC(=O)OC)cc1

,,,,,,,,,,,,,0,,,,CID974132,O=C(Cc1ccc(Cl)cc1)N1CCN(C(=O)c2ccco2)CC1

,,,,,,,,0,,0,,,,,,,CID1445435,COc1ccc(CNC(=O)CN(Cc2ccccc2)C(=O)c2csnn2)cc1

0,,,,0,,,0,,,,,0,,,0,,CID4289384,CCOC(=O)N1CCN(C(c2ccc(C(C)C)cc2)c2sc3nc(C)nn3c2O)CC1

,,,,0,,,0,,,,,,,,,,CID756979,CC(C)(C)C1CCC2(CC1)NC(CO)(CO)CO2

,,,,0,,,,,,,,0,,,,,CID756973,CC(C)N1CCC2(CC1)NC(CO)(CO)CO2

,,,,,,0,,,,,,,,,,,CID3163217,CCSc1nnc2c(n1)OC1(CCCC1)Nc1ccccc1-2

,0,0,,,,,,,,,,,,,,0,CID1523652,Cc1ccc(C)n1CCN1CCN(C(=O)c2ccco2)CC1

0,0,,,0,,,,,,,,,0,0,,,CID983284,Cc1cccc(S(=O)(=O)Nc2cccc(-c3cn4ccsc4n3)c2)c1

,,,,,,,,0,,,,,,,,,CID3152661,Cc1ccc2c(c1)c1c(n2CC(O)Cn2ccnc2C)C(=O)CCC1

,,,0,,,,,,,,,,,,0,,CID888010,CCC(CC)C(=O)Nc1cc(C(=O)OC)cc(C(=O)OC)c1

,,,,,,,,,0,,,,,,,,CID2840110,CC1SC(c2cccc(Cl)c2)NC1=O

,,0,,,,,,,0,,,,,,,,CID5389801,NC1CCCCC1N/C=C1\C(=O)NC(=O)N(CCc2ccc(F)cc2)C1=O

,,,,,,,0,,,,,,,,,,CID5389800,COc1ccccc1Oc1c(C)oc2c(CN3CCN(C)CC3)c(O)ccc2c1=O

,,,,,0,,,,,,,,,,0,0,CID3240988,CC(=O)NCC12CC3CC(C1)CC(C(=O)O)(C3)C2

,0,,,0,0,0,,,,,,,,,,,CID3240989,O=C(NCc1ccco1)Nc1cccs1

,,,,,,,,,,,,,,0,,,CID754531,O=C(CCC1CCCCC1)NNC(=O)c1cnccn1

,,0,,,,,,0,,,,,,,,,CID5389804,C=CCOc1ccc(C2/C(=C(\O)c3c(C)[nH]c(C(=O)OC)c3C)C(=O)C(=O)N2CCN(C)C)cc1

,,,,,,,,0,,,,,,,,,CID1872714,CCc1nc2oc3cc(OC)ccc3c(=O)c2c(=O)n1Cc1ccccc1

0,,,0,,,,,,,0,,,,,,,CID3240982,c1cc(-c2nc3cc(Oc4ccc5oc(-c6ccncc6)nc5c4)ccc3o2)ccn1

,0,,,,,0,0,0,,,0,,,,,,CID3240983,Cn1c(=O)cc(OCCCC(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)c2ccccc21

,0,,,0,,0,,,0,0,,0,,,,,CID3240980,Cc1ccc(S(=O)(=O)Cc2ccc(C(=O)N3CCN(c4cc(C)ccc4C)CC3)o2)cc1

,,,,0,,0,,,0,,0,,,,0,,CID3240981,CC1CCN(S(=O)(=O)c2ccc3[nH]c(=O)cc(C(=O)O)c3c2)CC1

,,,,,,,,,0,0,,,,,0,,CID3240986,Cc1cccc(-c2nc(CS(=O)CC(=O)NCCCSC3CCCCC3)c(C)o2)c1

,,,,,,,,,,,,,0,,,,CID328968,O=C1NCC(COc2ccc(Cl)cc2)O1

,0,,,,,,,,0,,0,,,,,0,CID3240985,Cc1sc2ncn(CC(=O)NCc3ccccn3)c(=O)c2c1S(=O)(=O)N1CCOCC1

,,,,,0,,,,,,,,,,,,CID5348469,COc1ccc(/C=C/C(=O)c2c(O)c(OC)c3occc3c2OC)cc1

,,,,,,,,,,,0,,,,,,CID3143155,CCOC(=O)C(CC)Sc1nnc2cc(C)c3ccccc3n12

,,,,,0,,,,,,,,,,,,CID5348464,O=C(C(C(=O)c1ccc([N+](=O)[O-])cc1)=C1Nc2ccccc2N1)c1ccccc1

,,,,,,,,,,,,,0,,,,CID2931787,O=C(CC(Nc1ccc(Cl)cc1)C(=O)O)c1ccccc1

0,,,,,,0,,0,,,,,,0,0,0,CID1300877,O=C(COc1ccc2ccccc2c1Br)N1CCN(c2ccccn2)CC1

,,,,,,0,0,0,0,0,,,,,0,0,CID2953717,CC(=O)Nc1cccc(C(=O)OCc2ccccc2)c1

,,,,,,,,,,,0,,,,,,CID6095087,Cc1ccc(S(=O)(=O)NC2=NC3=NC(=O)CC(c4ccc(Cl)cc4)N3N2)cc1

,,,,,0,,,,,,,,,,,,CID1902136,O=c1/c(=C/c2ccc(-c3ccc(Cl)cc3)o2)sc2nc3ccccc3n12

,,,,,,,,,,0,,,,,,,CID2417089,COc1ccc(CNC(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)cc1OC

,0,,,,,,,,,,,,,,,,CID767651,O=C(CCn1c(=O)oc2ccccc21)N1CCOCC1

,,,,,,,,,,,,,,0,,,CID3945398,O=C(c1cccs1)N1CCC2(O)CCCCC2C1c1ccc(F)cc1

,,,,,,,,,,,,,,0,,,CID698365,S=C(Nc1ccccc1)N1CCCCC1

,,,,,,,,,,,,,0,,,0,CID2978637,Cc1cc(N2C(=O)CC(N3CCN(c4ccc(C(=O)c5cccs5)cc4)CC3)C2=O)no1

,0,0,,,,,,,0,,,,,0,,,CID759661,Cc1nc2ccccc2c(=O)n1/N=C/c1ccccn1

,0,,,,,0,0,,,,,,,,,,CID4188760,O=C(c1cnc2sccn2c1=O)N1CCCc2ccccc21

,,,,0,,,,,,,,,,,,,CID891129,COc1ccc(S(C)(=O)=O)cc1S(C)(=O)=O

,,,,,,,,,,,,,0,,,,CID973481,O=C(Nc1cccc(CCc2ccccn2)c1)c1ccc(Cl)cc1

,,,,,,,,,,0,0,,0,0,,,CID2246060,Oc1ccc(CNc2ccccc2O)cc1

,,,,,,,,,,,0,,,,,,CID296041,CCOC(=O)C(=CNc1cccc(N)n1)C(=O)OCC

,,,,,,,,,,,,,0,,,,CID3134137,Cc1nn(-c2ccccc2)c(Cl)c1CN(C(=O)CCl)c1cccc2ccccc12

,,,,,0,,,,,,,,,,,,CID2888419,CS(=O)(=O)N1CCN(CC(O)Cn2c3ccccc3c3ccccc32)CC1

,,,,,0,,,,,,,,,,,,CID2888416,O=C(c1ccccc1F)N1CCN(c2ccc([N+](=O)[O-])c3ncccc23)CC1

,,,,,,,,,,,,,0,,,,CID1096735,COc1ccc(Nc2nc(C(=O)N3CCc4ccccc4C3)cs2)cc1

,,,,,,,,,,,,,,,0,,CID5767764,COCCCN1C(=O)C(=O)/C(=C(/O)c2ccc(C)cc2)C1c1ccccc1

,,,,,,,,,,,,,0,0,,,CID1717911,CCn1c2ccccc2c2cc(NS(=O)(=O)c3ccc(C)cc3)ccc21

,,,,,,,,0,,0,0,,,,,,CID745476,Brc1ccc(-c2nnc3n2CCCCC3)cc1

,,,,,,,,,,,0,,,,,,CID1717915,CCn1c2ccccc2c2cc(NC(=O)C(C)C)ccc21

0,,,0,,0,0,,,,,,,,,,,CID1528742,Cc1cs/c(=N\c2c(C)n(C)n(-c3ccccc3)c2=O)n1Cc1ccccc1

,,,,,,,,,,,,,,0,,,CID2312864,CC(C)(C)C(=O)Nc1ccccc1C(=O)OCC(=O)c1ccc2c(c1)OCCO2

,,,,,,,0,,,,,,0,,0,,CID2893957,NC(=O)c1sc2nc(N3CCCCC3)c3c(c2c1N)CCCC3

,,,,,,,,,,,,,,0,,,CID2352008,COc1ccc(NC(=O)COC(=O)c2ccncc2)c(OC)c1

,,,,,,,,,,,,,,0,,,CID2312860,CC(C)C(=O)Nc1ccccc1C(=O)OCC(=O)c1ccc2c(c1)OCCO2

,,,,,,,,,,,,,0,,,,CID1583062,C=CCN1C(=O)/C(=C/c2ccc(OCC(=O)O)cc2)S/C1=N/c1nccs1

,,,,,0,,,,,,,,,,,,CID1374219,COc1ccc(NC(=O)CSc2nnc(C3CCCCC3)o2)c(OC)c1

,,,,,,0,,,,,,0,,,,,CID2946377,CC1(C)CC(C(=O)Nc2nccs2)CCO1

,,,,,0,,,,,,,,,,,,CID2926309,Cc1ccc(C(=O)C(OC(=O)CNS(=O)(=O)c2ccccc2)c2ccccc2)cc1

,,,,,,,,,0,0,,,0,,,,CID1438556,COc1ccc(CSc2nnc(CNS(C)(=O)=O)o2)cc1

,,,,,,,,,,,,,,0,,,CID2788387,O=C(CCOc1ccccc1)Nc1ccc([N+](=O)[O-])cc1

,,,,,0,,,,,,,,,,,,CID3837385,CCCCOC1(c2ccccc2)NC(=S)NN=C1c1ccccc1

,,,,,,,,0,0,,,,,0,,,CID946983,Cc1cc(C)c(C#N)c(Oc2ccccc2)n1

,,,,,,,,,,,0,,,,,,CID946982,Cc1ccc2c(C(=O)CN3CCC4(CC3)OCCO4)c(C)[nH]c2c1

,,,0,0,,,,,0,,0,,0,,0,,CID1248997,Cc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1S(=O)(=O)N1CCCC1

,,,,,,,,,,,,,0,,,,CID5862746,COc1ccc(C(=O)/C=C/Nc2ccc([N+](=O)[O-])cc2C)c(OC)c1

,,,0,,,,,,0,,,0,,,,,CID1250874,O=C(c1cccc(-n2cnnn2)c1)N1CCOCC1

,0,,,,,,0,0,0,,,0,,,0,,CID3236987,O=C(O)c1ccc2c(c1)ncn2C1CCCCCC1

0,0,0,,0,0,,,,0,,,0,,,0,,CID645193,CCc1nc(SCC(=O)Nc2cc(C)on2)c2c(C)c(C)sc2n1

0,,,0,,,0,,0,,,0,0,,,0,,CID3236985,O=C(c1coc(=O)c2ccccc12)N1CCN(Cc2ccccc2)CC1

,0,0,0,0,0,,,0,,0,,0,0,,,0,CID645191,Cc1sc(NC(=O)CSc2nnc(-c3ccccc3)o2)c(C#N)c1C

0,,,,,0,0,,,,,,,,,,0,CID3236983,COc1ccccc1N1CCN(C(CNC(=O)c2ccc3c(c2)OCO3)c2cccnc2)CC1

,,0,,0,,0,,,0,0,0,,,,,0,CID645197,CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1cccc(C)n1

0,,,0,,,,0,0,,0,,,,,,0,CID3236981,COc1cccc(C2C(C#N)=C(N)Oc3cc(C)n(Cc4ccccn4)c(=O)c32)c1OC

,,,0,0,,,,,,,,,,,,,CID3236980,O=C(Cn1c(=O)n(-c2ccccc2)c(=O)c2sccc21)N1CCCC1

,,,,,,,,,,,,,0,,,,CID4593196,Cc1nc(SCC(=O)NC(C)c2ccccc2)c2oc3ccccc3c2n1

,,,,,0,0,,,,0,,,,,,0,CID645198,CC1CCCC(C)N1C(=O)CSc1nnc(CSc2ncccn2)n1C

,0,,0,0,,,,0,,,,,0,,0,,CID645199,CCOC(=O)c1snc(C(=O)NC2CCCCC2)c1N

,,0,0,0,,0,,0,,0,,0,,,,,CID3236989,COc1cccc(CC(=O)Nn2c(C)nc3ccccc3c2=O)c1

,,0,,,,0,,0,,,,,,,0,0,CID3236988,COc1ccc(NC(C)=O)cc1NC(=O)CN1CCN(C2c3ccccc3-c3ccccc32)CC1

,,,,,,,,0,,,,,,,,,CID2334154,O=C(NCCCN1CCCC1=O)c1ccccc1NS(=O)(=O)c1ccc(Br)cc1

0,,,,,,,,0,,0,,,,,0,0,CID1368971,C/C(=C1/SC(N2CCOCC2)=NC1=O)c1ccc(Br)cc1

,,,,,,,,,,,,,0,,,,CID3525040,CN(C)S(=O)(=O)c1ccc2c(c1)nc(CCC(=O)NCc1ccc(Cl)cc1)n2C

,,,0,0,,,,,,,,0,,,0,,CID1305960,Cn1c(=O)c2c(ncn2CC(=O)Nc2nnc(Cc3ccccc3)s2)n(C)c1=O

,,,,,,,,,,,0,,,,,,CID1522244,Cn1c(=S)[nH]c2ccccc21

,,,,,,,,,,,,,,0,,,CID900080,Cc1nc(Cl)c2c(n1)N(CC(N)=O)C(=O)CO2

,,,,,,,,0,,,,,,,,,CID900081,C1=Nc2c(ncnc2N2CCOCC2)Oc2ccccc21

,,,,,,,,,,,,,0,,,,CID16193493,CCOC(=O)c1ccc(NC(=S)NCCCN2CCN(C3CCCCC3)CC2)cc1

,0,,,,,0,,,,,,,0,,,,CID3830,c1coc(CNc2ncnc3nc[nH]c23)c1

,,,,,,,,,,,,,0,,,,CID16193498,COc1ccc(N2CCN(C(=O)c3ccc(Cn4c(=S)[nH]c5ccc(N6CCOCC6)cc5c4=O)cc3)CC2)cc1

0,,0,,,,,,,,,,,,,,,CID1419711,COc1ccc(N2CCN(c3nc4c(c(=O)[nH]c(=O)n4C)n3Cc3ccccc3Cl)CC2)cc1

,,,,,0,,,,,,,,,,,,CID4374184,COc1ccc(C(=O)Nn2cnc3ccccc3c2=O)c(OC)c1

,,,,,,,,0,,,,,,,,,CID1400789,COc1ccccc1CNC(=O)CCC(=O)Nc1nnc(C(C)C)s1

,,,,,,0,,0,,,,,,,,,CID458233,Cc1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1

,0,,,,,0,,,,0,0,,,,,0,CID652237,COCCNC(=O)C(c1ccc(C)cc1)N(C(=O)CCC(=O)Nc1ccccn1)C1CCCC1

,0,,,0,,,,,,,,0,,0,,,CID2537709,c1ccc(-n2nnnc2Sc2n[nH]c(-c3ccncc3)n2)cc1

,,,,,,,,0,,,,,,,,,CID2227113,O=C(NCCOCC(F)(F)C(F)F)c1cc(F)c(F)cc1Cl

,,,,,,,,,,,0,,0,,,,CID1220296,Cc1ccc(-c2cc(C(=O)Nc3ccc4c(c3)OCCO4)c3ccccc3n2)cc1

,,,0,0,,,0,,,,,0,,,0,,CID644826,CC(=O)c1cccc(-n2nnnc2SCC(=O)N2CCCC2)c1

,,,,,,,,,0,0,,,,,,,CID2828055,Cc1sc2ncnc(NCc3ccccc3)c2c1C

,0,,0,,,,,,,,,0,,,,,CID2096770,Cc1cc(C)n2nc(C(=O)Nc3ccccc3N3CCOCC3)nc2n1

,0,,,,,,,,,,,,,,,,CID2537704,COc1ccc(CCNc2nnc(Sc3nnnn3-c3ccccc3)s2)cc1OC

,0,0,0,0,,0,,,,0,,,,,,,CID658925,Cc1cc(C)n2cc(CSc3nnnn3-c3ccccc3)nc2n1

0,0,,0,0,,,,,,,,,,,0,,CID658924,Cn1c(O)cc(=O)nc1SCC(=O)Nc1cccc2ccccc12

,,,,,0,,,,,,,,,0,,,CID3180970,O=C(CSc1nnc(-c2ccccc2)n1Cc1ccco1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1

,0,,,,,,0,,,,,,,,,,CID658926,COC(=O)c1c(C)noc1-c1cc(C)on1

0,,,,,,,,0,,,,,,,0,0,CID658921,N#Cc1c(NC(=O)c2ccc(Br)o2)n(-c2ccccc2)c2nc3ccccc3nc12

,,,,,,,,,,,,0,,,,,CID658920,Cn1c(=O)c2c3c(sc2n2c(SCC(=O)c4ccc(Cl)cc4)nnc12)COC(C)(C)C3

,,,,,,,,0,,,,,,,,0,CID658923,CC(NC(=O)Nc1cccnc1)(C(F)(F)F)C(F)(F)F

,0,,,,,,,,,0,,0,,,,0,CID2193152,N#CCCSCc1ccc(C(=O)O)o1

0,,0,,0,,,,,,,,,,,0,0,CID658929,CN1C(=O)NC(c2ccccc2)C2=C1CN(c1cccc(C(F)(F)F)c1)C2=O

0,,,,,,0,,,,,,,,,,,CID658928,CCCCCCc1cc2cc(C(=O)NC)c(N)oc-2cc1=O

,,,,,,,,,0,,,,,,,,CID4875581,O=C(CCCc1c[nH]c2ccccc12)NCc1ccc2c(c1)OCO2

0,,,,,,,,0,,,,,,,,0,CID659038,COc1cc(C2C(C#N)=C(N)Oc3cc(N(C)C)ccc32)cc2c1OCO2

,,,,0,,,,,,,,0,,,0,,CID3241299,CCCCCNC(=O)c1ccc2c(=O)n(CC3CCCO3)c(=O)[nH]c2c1

,,,,0,,,,0,,,0,,,,,,CID3241298,COc1ccc(-n2nc3c(c2NC(=O)c2c(-c4ccccc4Cl)noc2C)CS(=O)(=O)C3)cc1

,0,,,0,0,,,,,,,,,,,,CID3241295,CCN(CC)S(=O)(=O)c1ccc(C(=O)NCc2n[nH]c(=S)n2Cc2ccccc2)cc1

,,,,0,,,,,,,,,,,,0,CID3241294,CCOC(=O)CSc1nc2ccsc2c(=O)n1C1CCN(C(=O)OCC)CC1

,,,,,,,0,,0,,,,,,,,CID594337,O=C1CC(N2CCCc3ccccc32)C(=O)N1c1ccccc1

,,,,,0,,,,,,,0,,,,,CID3241296,COc1ccc(Cn2c(CCC(=O)O)nc3cccnc32)cc1

,,,,0,,,,,,0,,,,,,,CID3241291,Cc1ccc(-n2c(SCC(=O)NCC3CCCO3)nc3nnc(C)c-3c2N)cc1Cl

,0,,,,,,,,,,,0,,,0,,CID659035,CC(C)Cn1c(N)c(C(=O)NCCN2CCOCC2)c2nc3ccccc3nc21

,,0,,,,,0,,,,0,0,,,,,CID3241293,CC(C)CC(=O)N(c1ccc(F)cc1)C1C=CS(=O)(=O)C1

,0,0,,,0,,,0,,,,,,,,,CID659037,O=C(Nc1ncnc2c1CCC2)C12CC3CC(CC(C3)C1)C2

,,0,,,,,0,,,,,,,,,0,CID3236363,CCn1c(=O)n(CC(=O)Nc2cc(OC)ccc2OC)c(=O)c2ccccc21

,0,0,,,,0,,,0,,,,,,0,,CID3236362,O=C(CS(=O)(=O)c1c[nH]c2ccccc12)N1CCCCC1

0,0,,,,,,,0,,,,0,,,,,CID3236361,COc1ccccc1N(C(C)=O)C1SC(=O)N(c2ccccc2)C1=O

0,,,,,,,,0,,0,,,,,0,,CID3236360,Cn1ccnc1SCC(=O)c1ccc(Br)cc1

0,,0,0,0,,,,,,,,,,,,0,CID3236367,O=C(C1CCC1)N1CCc2cc(S(=O)(=O)N3CCc4ccccc4C3)ccc21

,0,,,0,,,0,,,,,,,,0,,CID3236366,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C34CC5CC(CC(C5)C3)C4)CC2)cc1

,,,,0,,,,,0,,0,,,,,0,CID3236365,O=C(NCc1cccnc1)c1ccc(CS(=O)(=O)Cc2ccc(Cl)cc2)o1

,,,,,,0,,,0,,,0,,,,,CID3236364,COc1ccccc1N1CCN(C(=O)C2C3C=CC4(CN(Cc5ccccc5Cl)C(=O)C24)O3)CC1

,,,0,,,,0,,,,,,,,,,CID69588,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1

0,,,0,,,,,,,,,0,,,,0,CID3236369,Cc1ccc(N(CC(=O)NC2CCCCCC2)S(=O)(=O)c2c(C)nn(C)c2C)cc1

,0,,,,,,,,0,,,,,,,,CID3236368,CCOC(=O)CNC(=O)Cn1cnc2c(nnn2-c2ccc(C)cc2)c1=O

,,,0,,,0,0,,0,,,,,0,0,,CID681611,Cc1occc1C(=O)N1CCCc2ccccc21

,,,,0,,0,,,,,,,,,,,CID974915,COc1ccc(OCCC(=O)NC2=NCCS2)cc1

0,,0,,,,0,,0,,,0,0,,,,,CID681612,O=C(NCc1cccnc1)c1ccc(COc2ccc3c(c2)CCC3)o1

,,,,,,,,,0,,,,,,,,CID9550463,N/C(COc1ccc(F)cc1)=N\NC(=O)c1cccnc1Oc1ccccc1

